seed,model,kernel,pca_components,C,gamma,inner_fold,n_inner_train,n_inner_validation,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
42,RBF SVM — PCA 2,rbf,2,10.0,0.1,2,364,91,0.9340659340659341,0.868421052631579,0.9705882352941176,0.9166666666666666,0.9938080495356036
42,RBF SVM — PCA 2,rbf,2,10.0,1.0,2,364,91,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9643962848297214
42,RBF SVM — PCA 2,rbf,2,100.0,scale,2,364,91,0.945054945054945,0.8717948717948718,1.0,0.9315068493150684,0.9963880288957688
42,RBF SVM — PCA 2,rbf,2,100.0,auto,2,364,91,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9272445820433437
42,RBF SVM — PCA 2,rbf,2,100.0,0.01,2,364,91,0.9230769230769231,0.8648648648648649,0.9411764705882353,0.9014084507042254,0.9922600619195047
42,RBF SVM — PCA 2,rbf,2,100.0,0.1,2,364,91,0.945054945054945,0.8717948717948718,1.0,0.9315068493150684,0.9989680082559339
42,RBF SVM — PCA 2,rbf,2,100.0,1.0,2,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9540763673890609
42,RBF SVM — PCA 2,rbf,2,0.01,scale,3,364,91,0.7692307692307693,1.0,0.38235294117647056,0.5531914893617021,0.9716202270381836
42,RBF SVM — PCA 2,rbf,2,0.01,auto,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9618163054695562
42,RBF SVM — PCA 2,rbf,2,0.01,0.01,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9747162022703818
42,RBF SVM — PCA 2,rbf,2,0.01,0.1,3,364,91,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9685242518059856
42,RBF SVM — PCA 2,rbf,2,0.01,1.0,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9607843137254901
42,RBF SVM — PCA 2,rbf,2,0.1,scale,3,364,91,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9767801857585139
42,RBF SVM — PCA 2,rbf,2,0.1,auto,3,364,91,0.9010989010989011,0.8378378378378378,0.9117647058823529,0.8732394366197183,0.9643962848297214
42,RBF SVM — PCA 2,rbf,2,0.1,0.01,3,364,91,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.978328173374613
42,RBF SVM — PCA 2,rbf,2,0.1,0.1,3,364,91,0.9010989010989011,0.8571428571428571,0.8823529411764706,0.8695652173913043,0.9747162022703818
42,RBF SVM — PCA 2,rbf,2,0.1,1.0,3,364,91,0.9120879120879121,0.8611111111111112,0.9117647058823529,0.8857142857142857,0.9597523219814241
42,RBF SVM — PCA 2,rbf,2,1.0,scale,3,364,91,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9803921568627452
42,RBF SVM — PCA 2,rbf,2,1.0,auto,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9396284829721362
42,RBF SVM — PCA 2,rbf,2,1.0,0.01,3,364,91,0.9230769230769231,0.9090909090909091,0.8823529411764706,0.8955223880597015,0.9819401444788443
42,RBF SVM — PCA 2,rbf,2,1.0,0.1,3,364,91,0.9120879120879121,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9747162022703819
42,RBF SVM — PCA 2,rbf,2,1.0,1.0,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9380804953560371
42,RBF SVM — PCA 2,rbf,2,10.0,scale,3,364,91,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9762641898864809
42,RBF SVM — PCA 2,rbf,2,10.0,auto,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9313725490196079
42,RBF SVM — PCA 2,rbf,2,10.0,0.01,3,364,91,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9840041279669762
42,RBF SVM — PCA 2,rbf,2,10.0,0.1,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9602683178534571
42,RBF SVM — PCA 2,rbf,2,10.0,1.0,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9416924664602683
42,RBF SVM — PCA 2,rbf,2,100.0,scale,3,364,91,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9674922600619196
42,RBF SVM — PCA 2,rbf,2,100.0,auto,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9277605779153767
42,RBF SVM — PCA 2,rbf,2,100.0,0.01,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9824561403508771
42,RBF SVM — PCA 2,rbf,2,100.0,0.1,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9530443756449949
42,RBF SVM — PCA 2,rbf,2,100.0,1.0,3,364,91,0.9340659340659341,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9019607843137255
42,RBF SVM — PCA 2,rbf,2,0.01,scale,4,364,91,0.7582417582417582,1.0,0.35294117647058826,0.5217391304347826,0.9819401444788441
42,RBF SVM — PCA 2,rbf,2,0.01,auto,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9726522187822497
42,RBF SVM — PCA 2,rbf,2,0.01,0.01,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9896800825593395
42,RBF SVM — PCA 2,rbf,2,0.01,0.1,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.980908152734778
42,RBF SVM — PCA 2,rbf,2,0.01,1.0,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9834881320949432
42,RBF SVM — PCA 2,rbf,2,0.1,scale,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9871001031991744
42,RBF SVM — PCA 2,rbf,2,0.1,auto,4,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9726522187822497
42,RBF SVM — PCA 2,rbf,2,0.1,0.01,4,364,91,0.9560439560439561,1.0,0.8823529411764706,0.9375,0.9912280701754386
42,RBF SVM — PCA 2,rbf,2,0.1,0.1,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.9819401444788441
42,RBF SVM — PCA 2,rbf,2,0.1,1.0,4,364,91,0.978021978021978,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.97781217750258
42,RBF SVM — PCA 2,rbf,2,1.0,scale,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9834881320949432
42,RBF SVM — PCA 2,rbf,2,1.0,auto,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.9726522187822497
42,RBF SVM — PCA 2,rbf,2,1.0,0.01,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.9912280701754386
42,RBF SVM — PCA 2,rbf,2,1.0,0.1,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.977296181630547
42,RBF SVM — PCA 2,rbf,2,1.0,1.0,4,364,91,0.978021978021978,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9855521155830753
42,RBF SVM — PCA 2,rbf,2,10.0,scale,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.9840041279669762
42,RBF SVM — PCA 2,rbf,2,10.0,auto,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9618163054695562
42,RBF SVM — PCA 2,rbf,2,10.0,0.01,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9917440660474717
42,RBF SVM — PCA 2,rbf,2,10.0,0.1,4,364,91,0.989010989010989,1.0,0.9705882352941176,0.9850746268656716,0.97781217750258
42,RBF SVM — PCA 2,rbf,2,10.0,1.0,4,364,91,0.967032967032967,0.9696969696969697,0.9411764705882353,0.9552238805970149,0.9607843137254902
42,RBF SVM — PCA 2,rbf,2,100.0,scale,4,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9840041279669762
42,RBF SVM — PCA 2,rbf,2,100.0,auto,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9793601651186791
42,RBF SVM — PCA 2,rbf,2,100.0,0.01,4,364,91,0.978021978021978,1.0,0.9411764705882353,0.9696969696969697,0.9896800825593396
42,RBF SVM — PCA 2,rbf,2,100.0,0.1,4,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9819401444788443
42,RBF SVM — PCA 2,rbf,2,100.0,1.0,4,364,91,0.967032967032967,0.9696969696969697,0.9411764705882353,0.9552238805970149,0.9871001031991744
42,RBF SVM — PCA 2,rbf,2,0.01,scale,5,364,91,0.7472527472527473,1.0,0.3235294117647059,0.4888888888888889,0.9814241486068112
42,RBF SVM — PCA 2,rbf,2,0.01,auto,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9798761609907121
42,RBF SVM — PCA 2,rbf,2,0.01,0.01,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9871001031991744
