seed,train_size,model,model_family,pca_components,n_qubits,accuracy,precision,recall,f1,roc_auc,fit_time,prediction_time,total_runtime,pca_explained_variance,kernel_train_bytes,kernel_test_bytes,kernel_total_bytes,effective_rank,condition_number,offdiag_mean,offdiag_std,statevector_train_time,statevector_test_time,train_kernel_matrix_time,test_kernel_matrix_time
123,455,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9917328042328042,0.002552899999955116,0.0006978000001254259,0.5489295999996102,0.7967641298120361,1656200,414960,2071160,92.66509533443232,1.525526049191634e+19,0.09815245554695269,0.10382247603873825,0.4385287000000062,0.10434219999979177,0.0023403999998663494,0.0004675999998653424
456,50,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9111111111111111,0.9761904761904762,0.9425287356321839,0.9914021164021164,0.0011659000001600361,0.0004039000000375381,0.0015698000001975743,0.6527724125033247,0,0,0,,,,,,,,
456,50,RBF SVM — PCA 2,Classical,2,0,0.9122807017543859,0.9210526315789473,0.8333333333333334,0.875,0.9788359788359788,0.0010212000001956767,0.0006392000000232656,0.0016604000002189423,0.6527724125033247,0,0,0,,,,,,,,
456,50,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.868421052631579,0.9655172413793104,0.6666666666666666,0.7887323943661971,0.949404761904762,0.001038099999732367,0.0003956000000471249,0.057960699999512144,0.6527724125033247,20000,45600,65600,8.684026369714202,6.42228884848745e+17,0.2691845955747997,0.25146180457908585,0.01659960000006322,0.039778800000021874,0.00011469999981272849,3.389999983482994e-05
456,50,Linear SVM — PCA 4,Classical,4,0,0.9298245614035088,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9920634920634921,0.0009425999996892642,0.00042209999992337544,0.0013646999996126397,0.8193547499494811,0,0,0,,,,,,,,
456,50,RBF SVM — PCA 4,Classical,4,0,0.9210526315789473,0.9459459459459459,0.8333333333333334,0.8860759493670886,0.9854497354497354,0.0010004999999182473,0.0006760000001122535,0.0016765000000305008,0.8193547499494811,0,0,0,,,,,,,,
456,50,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.7719298245614035,0.8333333333333334,0.47619047619047616,0.6060606060606061,0.7787698412698414,0.0010508000000299944,0.0007516999999097607,0.16873480000049312,0.8193547499494811,20000,45600,65600,40.31465325705979,31.48709759480463,0.07555687387189071,0.07594408500037533,0.05028070000025764,0.11648730000024443,4.830000034417026e-05,0.00011599999970712815
456,100,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.990079365079365,0.0009629000001041277,0.0004262000002199784,0.001389100000324106,0.6477593808072823,0,0,0,,,,,,,,
456,100,RBF SVM — PCA 2,Classical,2,0,0.9210526315789473,0.9714285714285714,0.8095238095238095,0.8831168831168831,0.9712301587301586,0.0009945000001607696,0.0007430999999087362,0.0017376000000695058,0.6477593808072823,0,0,0,,,,,,,,
456,100,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.868421052631579,0.9090909090909091,0.7142857142857143,0.8,0.9345238095238095,0.0010669999996935076,0.00042290000010325457,0.06764659999998912,0.6477593808072823,80000,91200,171200,8.718438159448407,6.405146497879389e+18,0.27662839129303257,0.25932922918701223,0.031073399999968387,0.03497030000016821,6.549999989147182e-05,4.750000016429112e-05
456,100,Linear SVM — PCA 4,Classical,4,0,0.9473684210526315,0.9736842105263158,0.8809523809523809,0.925,0.9894179894179894,0.0009597000002941058,0.0004175999997642066,0.0013773000000583124,0.8177339683837592,0,0,0,,,,,,,,
456,100,RBF SVM — PCA 4,Classical,4,0,0.9473684210526315,0.9736842105263158,0.8809523809523809,0.925,0.9841269841269842,0.0009503999999651569,0.0007937000000310945,0.0017440999999962514,0.8177339683837592,0,0,0,,,,,,,,
